team_safe,team,combo_ids,combo_names,appearances,wins,win_rate,mid_detected_count,sample_matches
HEROIC,HEROIC,58|63|64,58|63|64,1,0,0.000,0,8548474254
HEROIC,HEROIC,58|63|65,58|63|65,1,0,0.000,0,8548474254
HEROIC,HEROIC,58|63|72,58|63|72,1,0,0.000,0,8548474254
HEROIC,HEROIC,58|64|100,58|64|100,1,0,0.000,0,8548474254
HEROIC,HEROIC,58|64|120,58|64|120,1,0,0.000,0,8548474254
HEROIC,HEROIC,58|64|131,58|64|131,1,0,0.000,0,8548474254
HEROIC,HEROIC,58|64|65,58|64|65,1,0,0.000,0,8548474254
HEROIC,HEROIC,58|64|72,58|64|72,1,0,0.000,0,8548474254
HEROIC,HEROIC,58|65|100,58|65|100,1,0,0.000,0,8548474254
HEROIC,HEROIC,58|65|120,58|65|120,1,0,0.000,0,8548474254
HEROIC,HEROIC,58|65|131,58|65|131,1,0,0.000,0,8548474254
HEROIC,HEROIC,58|65|72,58|65|72,1,0,0.000,0,8548474254
HEROIC,HEROIC,58|72|100,58|72|100,1,0,0.000,0,8548474254
HEROIC,HEROIC,58|72|120,58|72|120,1,0,0.000,0,8548474254
HEROIC,HEROIC,58|72|131,58|72|131,1,0,0.000,0,8548474254
HEROIC,HEROIC,63|100|120,63|100|120,1,0,0.000,0,8548474254
HEROIC,HEROIC,63|100|131,63|100|131,1,0,0.000,0,8548474254
HEROIC,HEROIC,63|120|131,63|120|131,1,0,0.000,0,8548474254
HEROIC,HEROIC,63|64|100,63|64|100,1,0,0.000,0,8548474254
HEROIC,HEROIC,63|64|120,63|64|120,1,0,0.000,0,8548474254
HEROIC,HEROIC,63|64|131,63|64|131,1,0,0.000,0,8548474254
HEROIC,HEROIC,63|64|65,63|64|65,1,0,0.000,0,8548474254
HEROIC,HEROIC,63|64|72,63|64|72,1,0,0.000,0,8548474254
HEROIC,HEROIC,63|65|100,63|65|100,1,0,0.000,0,8548474254
HEROIC,HEROIC,63|65|120,63|65|120,1,0,0.000,0,8548474254
HEROIC,HEROIC,63|65|131,63|65|131,1,0,0.000,0,8548474254
HEROIC,HEROIC,63|65|72,63|65|72,1,0,0.000,0,8548474254
HEROIC,HEROIC,63|72|100,63|72|100,1,0,0.000,0,8548474254
HEROIC,HEROIC,63|72|120,63|72|120,1,0,0.000,0,8548474254
HEROIC,HEROIC,63|72|131,63|72|131,1,0,0.000,0,8548474254
HEROIC,HEROIC,64|100|120,64|100|120,1,0,0.000,0,8548474254
HEROIC,HEROIC,64|100|131,64|100|131,1,0,0.000,0,8548474254
HEROIC,HEROIC,64|120|131,64|120|131,1,0,0.000,0,8548474254
HEROIC,HEROIC,64|65|100,64|65|100,1,0,0.000,0,8548474254
HEROIC,HEROIC,64|65|120,64|65|120,1,0,0.000,0,8548474254
HEROIC,HEROIC,64|65|131,64|65|131,1,0,0.000,0,8548474254
HEROIC,HEROIC,64|65|72,64|65|72,1,0,0.000,0,8548474254
HEROIC,HEROIC,64|72|100,64|72|100,1,0,0.000,0,8548474254
HEROIC,HEROIC,64|72|120,64|72|120,1,0,0.000,0,8548474254
HEROIC,HEROIC,64|72|131,64|72|131,1,0,0.000,0,8548474254
HEROIC,HEROIC,65|100|120,65|100|120,1,0,0.000,0,8548474254
HEROIC,HEROIC,65|100|131,65|100|131,1,0,0.000,0,8548474254
HEROIC,HEROIC,65|120|131,65|120|131,1,0,0.000,0,8548474254
HEROIC,HEROIC,65|72|100,65|72|100,1,0,0.000,0,8548474254
HEROIC,HEROIC,65|72|120,65|72|120,1,0,0.000,0,8548474254
HEROIC,HEROIC,65|72|131,65|72|131,1,0,0.000,0,8548474254
HEROIC,HEROIC,66|100|102,66|100|102,1,0,0.000,0,8576406746
HEROIC,HEROIC,66|100|114,66|100|114,1,0,0.000,0,8576406746
HEROIC,HEROIC,66|100|137,66|100|137,1,0,0.000,0,8576406746
HEROIC,HEROIC,66|101|102,66|101|102,1,0,0.000,0,8548606633
HEROIC,HEROIC,66|101|120,66|101|120,1,0,0.000,0,8548606633
HEROIC,HEROIC,66|101|129,66|101|129,1,0,0.000,0,8548606633
HEROIC,HEROIC,66|102|114,66|102|114,1,0,0.000,0,8576406746
HEROIC,HEROIC,66|102|123,66|102|123,1,0,0.000,0,8512558125
HEROIC,HEROIC,66|102|128,66|102|128,1,0,0.000,0,8512558125
HEROIC,HEROIC,66|102|129,66|102|129,1,0,0.000,0,8548606633
HEROIC,HEROIC,66|114|137,66|114|137,1,0,0.000,0,8576406746
HEROIC,HEROIC,66|120|123,66|120|123,1,0,0.000,0,8512558125
HEROIC,HEROIC,66|120|128,66|120|128,1,0,0.000,0,8512558125
HEROIC,HEROIC,66|120|129,66|120|129,1,0,0.000,0,8548606633
HEROIC,HEROIC,66|120|137,66|120|137,1,0,0.000,0,8512558125
HEROIC,HEROIC,66|123|128,66|123|128,1,0,0.000,0,8512558125
HEROIC,HEROIC,66|123|137,66|123|137,1,0,0.000,0,8512558125
HEROIC,HEROIC,66|128|137,66|128|137,1,0,0.000,0,8512558125
HEROIC,HEROIC,66|70|101,66|70|101,1,0,0.000,0,8548606633
HEROIC,HEROIC,66|70|102,66|70|102,1,0,0.000,0,8548606633
HEROIC,HEROIC,66|70|120,66|70|120,1,0,0.000,0,8548606633
HEROIC,HEROIC,66|70|129,66|70|129,1,0,0.000,0,8548606633
HEROIC,HEROIC,66|72|102,66|72|102,1,0,0.000,0,8512558125
HEROIC,HEROIC,66|72|120,66|72|120,1,0,0.000,0,8512558125
HEROIC,HEROIC,66|72|123,66|72|123,1,0,0.000,0,8512558125
HEROIC,HEROIC,66|72|128,66|72|128,1,0,0.000,0,8512558125
HEROIC,HEROIC,66|72|137,66|72|137,1,0,0.000,0,8512558125
HEROIC,HEROIC,66|82|100,66|82|100,1,0,0.000,0,8576406746
HEROIC,HEROIC,66|82|102,66|82|102,1,0,0.000,0,8576406746
HEROIC,HEROIC,66|82|114,66|82|114,1,0,0.000,0,8576406746
HEROIC,HEROIC,66|82|137,66|82|137,1,0,0.000,0,8576406746
HEROIC,HEROIC,70|101|102,70|101|102,1,0,0.000,0,8548606633
HEROIC,HEROIC,70|101|120,70|101|120,1,0,0.000,0,8548606633
HEROIC,HEROIC,70|101|129,70|101|129,1,0,0.000,0,8548606633
HEROIC,HEROIC,70|102|120,70|102|120,1,0,0.000,0,8548606633
HEROIC,HEROIC,70|102|129,70|102|129,1,0,0.000,0,8548606633
HEROIC,HEROIC,70|120|129,70|120|129,1,0,0.000,0,8548606633
HEROIC,HEROIC,72|100|120,72|100|120,1,0,0.000,0,8548474254
HEROIC,HEROIC,72|100|131,72|100|131,1,0,0.000,0,8548474254
HEROIC,HEROIC,72|102|120,72|102|120,1,0,0.000,0,8512558125
HEROIC,HEROIC,72|102|123,72|102|123,1,0,0.000,0,8512558125
HEROIC,HEROIC,72|102|128,72|102|128,1,0,0.000,0,8512558125
HEROIC,HEROIC,72|102|137,72|102|137,1,0,0.000,0,8512558125
HEROIC,HEROIC,72|120|123,72|120|123,1,0,0.000,0,8512558125
HEROIC,HEROIC,72|120|128,72|120|128,1,0,0.000,0,8512558125
HEROIC,HEROIC,72|120|131,72|120|131,1,0,0.000,0,8548474254
HEROIC,HEROIC,72|120|137,72|120|137,1,0,0.000,0,8512558125
HEROIC,HEROIC,72|123|128,72|123|128,1,0,0.000,0,8512558125
HEROIC,HEROIC,72|123|137,72|123|137,1,0,0.000,0,8512558125
HEROIC,HEROIC,72|128|137,72|128|137,1,0,0.000,0,8512558125
HEROIC,HEROIC,82|100|102,82|100|102,1,0,0.000,0,8576406746
HEROIC,HEROIC,82|100|114,82|100|114,1,0,0.000,0,8576406746
HEROIC,HEROIC,82|100|137,82|100|137,1,0,0.000,0,8576406746
HEROIC,HEROIC,82|102|114,82|102|114,1,0,0.000,0,8576406746
HEROIC,HEROIC,82|102|137,82|102|137,1,0,0.000,0,8576406746
HEROIC,HEROIC,82|114|137,82|114|137,1,0,0.000,0,8576406746
MOUZ,MOUZ,100|102|120,100|102|120,1,0,0.000,0,8580874181
MOUZ,MOUZ,100|102|123,100|102|123,1,0,0.000,0,8580874181
MOUZ,MOUZ,100|102|137,100|102|137,1,0,0.000,0,8580874181
MOUZ,MOUZ,100|120|123,100|120|123,1,0,0.000,0,8580874181
MOUZ,MOUZ,100|120|137,100|120|137,1,0,0.000,0,8580874181
MOUZ,MOUZ,100|123|137,100|123|137,1,0,0.000,0,8580874181
MOUZ,MOUZ,101|120|128,101|120|128,1,0,0.000,0,8525084966
MOUZ,MOUZ,101|120|129,101|120|129,1,0,0.000,0,8525084966
MOUZ,MOUZ,102|120|123,102|120|123,1,0,0.000,0,8580874181
MOUZ,MOUZ,102|120|137,102|120|137,1,0,0.000,0,8580874181
MOUZ,MOUZ,102|123|137,102|123|137,1,0,0.000,0,8580874181
MOUZ,MOUZ,108|120|121,108|120|121,1,0,0.000,0,8532316401
MOUZ,MOUZ,114|123|128,114|123|128,1,0,0.000,0,8511503985
MOUZ,MOUZ,114|123|145,114|123|145,1,0,0.000,0,8511503985
MOUZ,MOUZ,114|128|145,114|128|145,1,0,0.000,0,8511503985
MOUZ,MOUZ,120|123|137,120|123|137,1,0,0.000,0,8580874181
MOUZ,MOUZ,120|128|129,120|128|129,1,0,0.000,0,8525084966
MOUZ,MOUZ,123|128|145,123|128|145,1,0,0.000,0,8511503985
MOUZ,MOUZ,14|100|102,14|100|102,1,0,0.000,0,8580874181
MOUZ,MOUZ,14|100|120,14|100|120,1,0,0.000,0,8580874181
MOUZ,MOUZ,14|100|123,14|100|123,1,0,0.000,0,8580874181
MOUZ,MOUZ,14|100|137,14|100|137,1,0,0.000,0,8580874181
MOUZ,MOUZ,14|102|120,14|102|120,1,0,0.000,0,8580874181
MOUZ,MOUZ,14|102|123,14|102|123,1,0,0.000,0,8580874181
MOUZ,MOUZ,14|102|137,14|102|137,1,0,0.000,0,8580874181
MOUZ,MOUZ,14|120|123,14|120|123,1,0,0.000,0,8580874181
MOUZ,MOUZ,14|120|137,14|120|137,1,0,0.000,0,8580874181
MOUZ,MOUZ,14|123|137,14|123|137,1,0,0.000,0,8580874181
MOUZ,MOUZ,14|53|100,14|53|100,1,0,0.000,0,8580874181
MOUZ,MOUZ,14|53|102,14|53|102,1,0,0.000,0,8580874181
MOUZ,MOUZ,14|53|120,14|53|120,1,0,0.000,0,8580874181
MOUZ,MOUZ,14|53|123,14|53|123,1,0,0.000,0,8580874181
MOUZ,MOUZ,14|53|137,14|53|137,1,0,0.000,0,8580874181
MOUZ,MOUZ,14|53|59,14|53|59,1,0,0.000,0,8580874181
MOUZ,MOUZ,14|53|63,14|53|63,1,0,0.000,0,8580874181
MOUZ,MOUZ,14|53|64,14|53|64,1,0,0.000,0,8580874181
MOUZ,MOUZ,14|59|100,14|59|100,1,0,0.000,0,8580874181
MOUZ,MOUZ,14|59|102,14|59|102,1,0,0.000,0,8580874181
MOUZ,MOUZ,14|59|120,14|59|120,1,0,0.000,0,8580874181
MOUZ,MOUZ,14|59|123,14|59|123,1,0,0.000,0,8580874181
MOUZ,MOUZ,14|59|137,14|59|137,1,0,0.000,0,8580874181
MOUZ,MOUZ,14|59|63,14|59|63,1,0,0.000,0,8580874181
MOUZ,MOUZ,14|59|64,14|59|64,1,0,0.000,0,8580874181
MOUZ,MOUZ,14|63|100,14|63|100,1,0,0.000,0,8580874181
MOUZ,MOUZ,14|63|102,14|63|102,1,0,0.000,0,8580874181
MOUZ,MOUZ,14|63|120,14|63|120,1,0,0.000,0,8580874181
MOUZ,MOUZ,14|63|123,14|63|123,1,0,0.000,0,8580874181
MOUZ,MOUZ,14|63|137,14|63|137,1,0,0.000,0,8580874181
MOUZ,MOUZ,14|63|64,14|63|64,1,0,0.000,0,8580874181
MOUZ,MOUZ,14|64|100,14|64|100,1,0,0.000,0,8580874181
MOUZ,MOUZ,14|64|102,14|64|102,1,0,0.000,0,8580874181
MOUZ,MOUZ,14|64|120,14|64|120,1,0,0.000,0,8580874181
MOUZ,MOUZ,14|64|123,14|64|123,1,0,0.000,0,8580874181
MOUZ,MOUZ,14|64|137,14|64|137,1,0,0.000,0,8580874181
MOUZ,MOUZ,16|100|123,16|100|123,1,0,0.000,0,8532434830
MOUZ,MOUZ,16|106|128,16|106|128,1,0,0.000,0,8524964454
MOUZ,MOUZ,16|17|100,16|17|100,1,0,0.000,0,8532434830
MOUZ,MOUZ,16|17|123,16|17|123,1,0,0.000,0,8532434830
MOUZ,MOUZ,16|17|29,16|17|29,1,0,0.000,0,8532434830
MOUZ,MOUZ,16|17|45,16|17|45,1,0,0.000,0,8532434830
MOUZ,MOUZ,16|17|49,16|17|49,1,0,0.000,0,8532434830
MOUZ,MOUZ,16|17|70,16|17|70,1,0,0.000,0,8532434830
MOUZ,MOUZ,16|17|72,16|17|72,1,0,0.000,0,8532434830
MOUZ,MOUZ,16|17|79,16|17|79,1,0,0.000,0,8532434830
MOUZ,MOUZ,16|28|106,16|28|106,1,0,0.000,0,8524964454
MOUZ,MOUZ,16|28|128,16|28|128,1,0,0.000,0,8524964454
MOUZ,MOUZ,16|28|58,16|28|58,1,0,0.000,0,8524964454
MOUZ,MOUZ,16|28|59,16|28|59,1,0,0.000,0,8524964454
MOUZ,MOUZ,16|28|68,16|28|68,1,0,0.000,0,8524964454
MOUZ,MOUZ,16|28|72,16|28|72,1,0,0.000,0,8524964454
MOUZ,MOUZ,16|28|95,16|28|95,1,0,0.000,0,8524964454
MOUZ,MOUZ,16|28|96,16|28|96,1,0,0.000,0,8524964454
MOUZ,MOUZ,16|29|100,16|29|100,1,0,0.000,0,8532434830
MOUZ,MOUZ,16|29|123,16|29|123,1,0,0.000,0,8532434830
MOUZ,MOUZ,16|29|45,16|29|45,1,0,0.000,0,8532434830
MOUZ,MOUZ,16|29|49,16|29|49,1,0,0.000,0,8532434830
MOUZ,MOUZ,16|29|70,16|29|70,1,0,0.000,0,8532434830
MOUZ,MOUZ,16|29|72,16|29|72,1,0,0.000,0,8532434830
MOUZ,MOUZ,16|29|79,16|29|79,1,0,0.000,0,8532434830
MOUZ,MOUZ,16|45|100,16|45|100,1,0,0.000,0,8532434830
MOUZ,MOUZ,16|45|123,16|45|123,1,0,0.000,0,8532434830
MOUZ,MOUZ,16|45|49,16|45|49,1,0,0.000,0,8532434830
MOUZ,MOUZ,16|45|70,16|45|70,1,0,0.000,0,8532434830
MOUZ,MOUZ,16|45|72,16|45|72,1,0,0.000,0,8532434830
MOUZ,MOUZ,16|45|79,16|45|79,1,0,0.000,0,8532434830
MOUZ,MOUZ,16|49|100,16|49|100,1,0,0.000,0,8532434830
MOUZ,MOUZ,16|49|123,16|49|123,1,0,0.000,0,8532434830
MOUZ,MOUZ,16|49|70,16|49|70,1,0,0.000,0,8532434830
MOUZ,MOUZ,16|49|72,16|49|72,1,0,0.000,0,8532434830
MOUZ,MOUZ,16|49|79,16|49|79,1,0,0.000,0,8532434830
MOUZ,MOUZ,16|58|106,16|58|106,1,0,0.000,0,8524964454
MOUZ,MOUZ,16|58|128,16|58|128,1,0,0.000,0,8524964454
MOUZ,MOUZ,16|58|59,16|58|59,1,0,0.000,0,8524964454
MOUZ,MOUZ,16|58|68,16|58|68,1,0,0.000,0,8524964454
MOUZ,MOUZ,16|58|72,16|58|72,1,0,0.000,0,8524964454
MOUZ,MOUZ,16|58|95,16|58|95,1,0,0.000,0,8524964454
MOUZ,MOUZ,16|58|96,16|58|96,1,0,0.000,0,8524964454
MOUZ,MOUZ,16|59|106,16|59|106,1,0,0.000,0,8524964454
MOUZ,MOUZ,16|59|128,16|59|128,1,0,0.000,0,8524964454
MOUZ,MOUZ,16|59|68,16|59|68,1,0,0.000,0,8524964454
MOUZ,MOUZ,16|59|72,16|59|72,1,0,0.000,0,8524964454
MOUZ,MOUZ,16|59|95,16|59|95,1,0,0.000,0,8524964454
MOUZ,MOUZ,16|59|96,16|59|96,1,0,0.000,0,8524964454
MOUZ,MOUZ,16|68|106,16|68|106,1,0,0.000,0,8524964454
MOUZ,MOUZ,16|68|128,16|68|128,1,0,0.000,0,8524964454
MOUZ,MOUZ,16|68|72,16|68|72,1,0,0.000,0,8524964454
MOUZ,MOUZ,16|68|95,16|68|95,1,0,0.000,0,8524964454
MOUZ,MOUZ,16|68|96,16|68|96,1,0,0.000,0,8524964454
MOUZ,MOUZ,16|70|100,16|70|100,1,0,0.000,0,8532434830
MOUZ,MOUZ,16|70|123,16|70|123,1,0,0.000,0,8532434830
MOUZ,MOUZ,16|70|72,16|70|72,1,0,0.000,0,8532434830
MOUZ,MOUZ,16|70|79,16|70|79,1,0,0.000,0,8532434830
MOUZ,MOUZ,16|72|100,16|72|100,1,0,0.000,0,8532434830
MOUZ,MOUZ,16|72|106,16|72|106,1,0,0.000,0,8524964454
MOUZ,MOUZ,16|72|123,16|72|123,1,0,0.000,0,8532434830
MOUZ,MOUZ,16|72|128,16|72|128,1,0,0.000,0,8524964454
MOUZ,MOUZ,16|72|79,16|72|79,1,0,0.000,0,8532434830
MOUZ,MOUZ,16|72|95,16|72|95,1,0,0.000,0,8524964454
MOUZ,MOUZ,16|72|96,16|72|96,1,0,0.000,0,8524964454
MOUZ,MOUZ,16|79|100,16|79|100,1,0,0.000,0,8532434830
MOUZ,MOUZ,16|79|123,16|79|123,1,0,0.000,0,8532434830
MOUZ,MOUZ,16|95|106,16|95|106,1,0,0.000,0,8524964454
MOUZ,MOUZ,16|95|128,16|95|128,1,0,0.000,0,8524964454
MOUZ,MOUZ,16|95|96,16|95|96,1,0,0.000,0,8524964454
MOUZ,MOUZ,16|96|106,16|96|106,1,0,0.000,0,8524964454
MOUZ,MOUZ,16|96|128,16|96|128,1,0,0.000,0,8524964454
MOUZ,MOUZ,17|100|123,17|100|123,1,0,0.000,0,8532434830
MOUZ,MOUZ,17|101|120,17|101|120,1,0,0.000,0,8525084966
MOUZ,MOUZ,17|101|128,17|101|128,1,0,0.000,0,8525084966
MOUZ,MOUZ,17|101|129,17|101|129,1,0,0.000,0,8525084966
MOUZ,MOUZ,17|108|120,17|108|120,1,0,0.000,0,8532316401
MOUZ,MOUZ,17|108|121,17|108|121,1,0,0.000,0,8532316401
MOUZ,MOUZ,17|120|121,17|120|121,1,0,0.000,0,8532316401
MOUZ,MOUZ,17|120|128,17|120|128,1,0,0.000,0,8525084966
MOUZ,MOUZ,17|120|129,17|120|129,1,0,0.000,0,8525084966
MOUZ,MOUZ,17|128|129,17|128|129,1,0,0.000,0,8525084966
MOUZ,MOUZ,17|28|108,17|28|108,1,0,0.000,0,8532316401
MOUZ,MOUZ,17|28|120,17|28|120,1,0,0.000,0,8532316401
MOUZ,MOUZ,17|28|121,17|28|121,1,0,0.000,0,8532316401
MOUZ,MOUZ,17|28|49,17|28|49,1,0,0.000,0,8532316401
MOUZ,MOUZ,17|28|50,17|28|50,1,0,0.000,0,8532316401
MOUZ,MOUZ,17|28|64,17|28|64,1,0,0.000,0,8532316401
MOUZ,MOUZ,17|28|72,17|28|72,1,0,0.000,0,8532316401
MOUZ,MOUZ,17|28|79,17|28|79,1,0,0.000,0,8532316401
MOUZ,MOUZ,17|29|100,17|29|100,1,0,0.000,0,8532434830
MOUZ,MOUZ,17|29|123,17|29|123,1,0,0.000,0,8532434830
MOUZ,MOUZ,17|29|45,17|29|45,1,0,0.000,0,8532434830
MOUZ,MOUZ,17|29|49,17|29|49,1,0,0.000,0,8532434830
MOUZ,MOUZ,17|29|70,17|29|70,1,0,0.000,0,8532434830
MOUZ,MOUZ,17|29|72,17|29|72,1,0,0.000,0,8532434830
MOUZ,MOUZ,17|29|79,17|29|79,1,0,0.000,0,8532434830
MOUZ,MOUZ,17|45|100,17|45|100,1,0,0.000,0,8532434830
MOUZ,MOUZ,17|45|123,17|45|123,1,0,0.000,0,8532434830
MOUZ,MOUZ,17|45|49,17|45|49,1,0,0.000,0,8532434830
MOUZ,MOUZ,17|45|70,17|45|70,1,0,0.000,0,8532434830
MOUZ,MOUZ,17|45|72,17|45|72,1,0,0.000,0,8532434830
MOUZ,MOUZ,17|45|79,17|45|79,1,0,0.000,0,8532434830
MOUZ,MOUZ,17|49|100,17|49|100,1,0,0.000,0,8532434830
MOUZ,MOUZ,17|49|101,17|49|101,1,0,0.000,0,8525084966
MOUZ,MOUZ,17|49|108,17|49|108,1,0,0.000,0,8532316401
MOUZ,MOUZ,17|49|121,17|49|121,1,0,0.000,0,8532316401
MOUZ,MOUZ,17|49|123,17|49|123,1,0,0.000,0,8532434830
MOUZ,MOUZ,17|49|128,17|49|128,1,0,0.000,0,8525084966
MOUZ,MOUZ,17|49|129,17|49|129,1,0,0.000,0,8525084966
MOUZ,MOUZ,17|49|50,17|49|50,1,0,0.000,0,8532316401
MOUZ,MOUZ,17|49|64,17|49|64,1,0,0.000,0,8532316401
MOUZ,MOUZ,17|49|66,17|49|66,1,0,0.000,0,8525084966
MOUZ,MOUZ,17|49|69,17|49|69,1,0,0.000,0,8525084966
MOUZ,MOUZ,17|49|70,17|49|70,1,0,0.000,0,8532434830
MOUZ,MOUZ,17|50|108,17|50|108,1,0,0.000,0,8532316401
MOUZ,MOUZ,17|50|120,17|50|120,1,0,0.000,0,8532316401
MOUZ,MOUZ,17|50|121,17|50|121,1,0,0.000,0,8532316401
MOUZ,MOUZ,17|50|64,17|50|64,1,0,0.000,0,8532316401
MOUZ,MOUZ,17|50|72,17|50|72,1,0,0.000,0,8532316401
MOUZ,MOUZ,17|50|79,17|50|79,1,0,0.000,0,8532316401
MOUZ,MOUZ,17|64|108,17|64|108,1,0,0.000,0,8532316401
MOUZ,MOUZ,17|64|120,17|64|120,1,0,0.000,0,8532316401
MOUZ,MOUZ,17|64|121,17|64|121,1,0,0.000,0,8532316401
MOUZ,MOUZ,17|64|72,17|64|72,1,0,0.000,0,8532316401
MOUZ,MOUZ,17|64|79,17|64|79,1,0,0.000,0,8532316401
MOUZ,MOUZ,17|66|101,17|66|101,1,0,0.000,0,8525084966
MOUZ,MOUZ,17|66|120,17|66|120,1,0,0.000,0,8525084966
MOUZ,MOUZ,17|66|128,17|66|128,1,0,0.000,0,8525084966
MOUZ,MOUZ,17|66|129,17|66|129,1,0,0.000,0,8525084966
MOUZ,MOUZ,17|66|69,17|66|69,1,0,0.000,0,8525084966
MOUZ,MOUZ,17|66|72,17|66|72,1,0,0.000,0,8525084966
MOUZ,MOUZ,17|69|101,17|69|101,1,0,0.000,0,8525084966
MOUZ,MOUZ,17|69|120,17|69|120,1,0,0.000,0,8525084966
MOUZ,MOUZ,17|69|128,17|69|128,1,0,0.000,0,8525084966
MOUZ,MOUZ,17|69|129,17|69|129,1,0,0.000,0,8525084966
MOUZ,MOUZ,17|69|72,17|69|72,1,0,0.000,0,8525084966
MOUZ,MOUZ,17|70|100,17|70|100,1,0,0.000,0,8532434830
MOUZ,MOUZ,17|70|123,17|70|123,1,0,0.000,0,8532434830
MOUZ,MOUZ,17|70|72,17|70|72,1,0,0.000,0,8532434830
MOUZ,MOUZ,17|70|79,17|70|79,1,0,0.000,0,8532434830
MOUZ,MOUZ,17|72|100,17|72|100,1,0,0.000,0,8532434830
MOUZ,MOUZ,17|72|101,17|72|101,1,0,0.000,0,8525084966
MOUZ,MOUZ,17|72|108,17|72|108,1,0,0.000,0,8532316401
MOUZ,MOUZ,17|72|121,17|72|121,1,0,0.000,0,8532316401
MOUZ,MOUZ,17|72|123,17|72|123,1,0,0.000,0,8532434830
MOUZ,MOUZ,17|72|128,17|72|128,1,0,0.000,0,8525084966
MOUZ,MOUZ,17|72|129,17|72|129,1,0,0.000,0,8525084966
MOUZ,MOUZ,17|79|100,17|79|100,1,0,0.000,0,8532434830
MOUZ,MOUZ,17|79|108,17|79|108,1,0,0.000,0,8532316401
MOUZ,MOUZ,17|79|120,17|79|120,1,0,0.000,0,8532316401
MOUZ,MOUZ,17|79|121,17|79|121,1,0,0.000,0,8532316401
MOUZ,MOUZ,17|79|123,17|79|123,1,0,0.000,0,8532434830
MOUZ,MOUZ,19|101|128,19|101|128,1,0,0.000,0,8524864184
MOUZ,MOUZ,19|101|129,19|101|129,1,0,0.000,0,8524864184
MOUZ,MOUZ,19|128|129,19|128|129,1,0,0.000,0,8524864184
MOUZ,MOUZ,19|25|101,19|25|101,1,0,0.000,0,8524864184
MOUZ,MOUZ,19|25|128,19|25|128,1,0,0.000,0,8524864184
MOUZ,MOUZ,19|25|129,19|25|129,1,0,0.000,0,8524864184
MOUZ,MOUZ,19|25|49,19|25|49,1,0,0.000,0,8524864184
MOUZ,MOUZ,19|25|59,19|25|59,1,0,0.000,0,8524864184
MOUZ,MOUZ,19|25|61,19|25|61,1,0,0.000,0,8524864184
MOUZ,MOUZ,19|25|66,19|25|66,1,0,0.000,0,8524864184
MOUZ,MOUZ,19|25|96,19|25|96,1,0,0.000,0,8524864184
MOUZ,MOUZ,19|49|101,19|49|101,1,0,0.000,0,8524864184
MOUZ,MOUZ,19|49|128,19|49|128,1,0,0.000,0,8524864184
MOUZ,MOUZ,19|49|129,19|49|129,1,0,0.000,0,8524864184
MOUZ,MOUZ,19|49|59,19|49|59,1,0,0.000,0,8524864184
MOUZ,MOUZ,19|49|61,19|49|61,1,0,0.000,0,8524864184
MOUZ,MOUZ,19|49|66,19|49|66,1,0,0.000,0,8524864184
MOUZ,MOUZ,19|49|96,19|49|96,1,0,0.000,0,8524864184
MOUZ,MOUZ,19|59|101,19|59|101,1,0,0.000,0,8524864184
MOUZ,MOUZ,19|59|128,19|59|128,1,0,0.000,0,8524864184
MOUZ,MOUZ,19|59|129,19|59|129,1,0,0.000,0,8524864184
MOUZ,MOUZ,19|59|61,19|59|61,1,0,0.000,0,8524864184
MOUZ,MOUZ,19|59|66,19|59|66,1,0,0.000,0,8524864184
MOUZ,MOUZ,19|59|96,19|59|96,1,0,0.000,0,8524864184
MOUZ,MOUZ,19|61|101,19|61|101,1,0,0.000,0,8524864184
MOUZ,MOUZ,19|61|128,19|61|128,1,0,0.000,0,8524864184
MOUZ,MOUZ,19|61|129,19|61|129,1,0,0.000,0,8524864184
MOUZ,MOUZ,19|61|66,19|61|66,1,0,0.000,0,8524864184
MOUZ,MOUZ,19|61|96,19|61|96,1,0,0.000,0,8524864184
MOUZ,MOUZ,19|66|101,19|66|101,1,0,0.000,0,8524864184
MOUZ,MOUZ,19|66|128,19|66|128,1,0,0.000,0,8524864184
MOUZ,MOUZ,19|66|129,19|66|129,1,0,0.000,0,8524864184
MOUZ,MOUZ,19|66|96,19|66|96,1,0,0.000,0,8524864184
MOUZ,MOUZ,19|96|101,19|96|101,1,0,0.000,0,8524864184
MOUZ,MOUZ,19|96|128,19|96|128,1,0,0.000,0,8524864184
MOUZ,MOUZ,19|96|129,19|96|129,1,0,0.000,0,8524864184
MOUZ,MOUZ,25|101|128,25|101|128,1,0,0.000,0,8524864184
MOUZ,MOUZ,25|101|129,25|101|129,1,0,0.000,0,8524864184
MOUZ,MOUZ,25|128|129,25|128|129,1,0,0.000,0,8524864184
MOUZ,MOUZ,25|49|101,25|49|101,1,0,0.000,0,8524864184
MOUZ,MOUZ,25|49|128,25|49|128,1,0,0.000,0,8524864184
MOUZ,MOUZ,25|49|129,25|49|129,1,0,0.000,0,8524864184
MOUZ,MOUZ,25|49|59,25|49|59,1,0,0.000,0,8524864184
MOUZ,MOUZ,25|49|61,25|49|61,1,0,0.000,0,8524864184
MOUZ,MOUZ,25|49|66,25|49|66,1,0,0.000,0,8524864184
MOUZ,MOUZ,25|49|96,25|49|96,1,0,0.000,0,8524864184
MOUZ,MOUZ,25|59|101,25|59|101,1,0,0.000,0,8524864184
MOUZ,MOUZ,25|59|128,25|59|128,1,0,0.000,0,8524864184
